	C1	C2	C3	C4	C5	P1	P2	P3	P4	P5
BBS2	5.015693807105145	5.772413554748482	5.553360503335328	5.125981653854716	5.566206293465506	5.502075956045791	5.321928094887363	5.7873802222963375	5.69292928642903	5.516645557780962
BBS4	3.4711874603869854	3.814550423461808	3.8094144442358986	3.608809242675524	3.7420062108667365	3.305970520984386	3.418189947945766	3.5861642459309095	3.452858964713811	3.01435529297707
BBS5	6.954312652070007	5.758889432720965	5.802193216941825	5.766065051474954	6.098242680003582	6.333781500631152	6.781884234541486	6.697940582617104	5.801417365865913	5.458119481174506
BBS7	4.41886457739032	4.46401472450489	4.920293300211007	4.625854931368057	4.642701571833233	4.300123724569014	4.238022517825721	4.219555769166913	4.013462259806563	3.5285713188707577
BBS9	4.129283016944966	4.20006486151431	4.3957483281790335	4.269781238274379	4.2660368939953175	4.056583528366367	4.389566811762726	4.614709844115208	4.369466483650723	4.153805336079036
BBX	7.615813525189734	7.671576448130652	7.274820737040401	7.505096975034398	7.578712331048165	7.85903775522804	7.780835001738229	7.617651119427331	7.86461950725484	7.385689870739212
BCAM	2.611172380044005	1.5993177936982261	1.5360529002402097	1.7782085763980877	1.9671686075326276	2.8933622107638715	2.7548875021634687	2.5897634869849773	3.032100843167024	2.408711861029429
BCAN	0.0	0.27500704749986976	0.02856915219677092	0.22650852980867975	0.35614381022527536	0.27500704749986976	0.02856915219677092	0.15055967657538138	0.12432813500220177	0.16349873228287956
BCAP29	4.521050736900963	4.895787316463311	5.372603915204483	5.12350066435096	4.697662633470518	4.942045259916046	4.924099885640741	4.7554217347342425	4.89287670006069	4.521678951603199
BCAP31	7.184974493799419	7.218296830638859	7.239646260305385	7.280863544963655	7.238500278879492	6.783194703376154	6.285772093249838	6.914803677251784	6.740387932468353	7.022700704244227
BCAR1	6.284292026394312	5.40735275114004	5.7136958148433585	5.644433152406245	5.969012307516316	6.212569338850806	5.801676029253588	6.360890967772036	5.419201773848765	5.673273736609817
BCAR3	4.666756591884804	4.792334805706692	4.280956313831056	4.490570130446201	4.6661884898727815	4.97315203787724	4.507160349117523	4.658782734012828	4.3957483281790335	4.985955754607509
BCAR4	0.27500704749986976	0.070389327891398	0.16349873228287956	0.22650852980867975	0.056583528366367514	0.0	0.12432813500220177	0.09761079662642233	0.21412480535284734	0.0
BCAS1	1.0908534304511135	2.229587922740652	0.7824085649273732	2.2539892662307865	1.1890338243900171	0.44360665147561457	1.1505596765753812	1.01435529297707	0.5849625007211562	1.2387868595871168
BCAS2	4.136683577697236	4.569855608330948	4.697106574476975	4.3750394313469245	4.23342794374847	4.454175893185802	4.234961094839504	4.281698250098829	4.526068811667588	4.412781525338476
BCAS3	5.043956872790206	5.097189387235113	4.607034345948616	4.683134985126093	5.013908845490639	5.27015513876653	5.341985747228616	5.445594291341182	5.3139713710590195	5.15623479785027
BCAS4	2.097610796626422	1.709290635723358	1.2141248053528475	1.6369145803558778	1.6229303509201767	1.7612852733616193	2.2234225499349374	2.032100843167024	1.9927684307689242	1.6415460290875237
BCAT1	8.794968143864425	9.818166723746408	9.91813276253136	9.633631005714726	9.712097051087547	9.306289585336073	9.488944739278844	9.22274661101248	9.469824940389463	8.99106827536037
BCAT2	5.094236069845765	5.05484847699562	4.577126661307052	4.41006969175638	4.938285791884053	5.18626283566979	4.416164164733128	4.9963887464476215	4.79025073883523	5.150559676575382
BCCIP	4.478971805032942	4.590961241342599	5.113117036390723	4.6656201640663815	4.689858236319245	4.930264245235024	4.602884408718419	4.6656201640663815	4.750606504835592	4.323370069061268
BCDIN3D	2.263034405833794	1.790772037862	2.150559676575381	1.3219280948873624	2.1538053360790355	2.232660756790275	1.8519988371124463	2.8298495598446904	1.5945485495503542	1.5260688116675876
BCHE	0.0	0.0	0.16349873228287956	0.18903382439001715	0.16349873228287956	0.056583528366367514	0.16349873228287956	0.070389327891398	0.0	0.2630344058337938
BCKDHA	6.566206293465506	6.5536676884830625	5.938285791884053	6.275565834560328	6.740522858354904	5.949768359931346	5.9092930858238235	6.5402443021342735	5.9453267772646265	6.965207091199342
BCKDHB	4.651338766105931	4.7554217347342425	4.653633311386255	4.6415460290875235	5.012121672712217	4.857483428286672	4.963011647599427	5.150965783556497	5.013015535839256	4.7527485914071335
BCKDK	5.846744023244868	5.589763486984977	4.908812907739547	5.336640446408735	5.922435740233148	5.521364878446219	5.356495987705577	5.828072997866966	5.389910925071665	5.623808347726395
BCL10	5.749802401680049	5.907611762852173	5.930500810791164	6.232660756790275	6.243935601566864	5.548744859937229	5.661920579135087	6.364047083607321	6.135452784185173	5.906169067691059
BCL11A	1.2509615735332187	1.835924074254375	1.0908534304511135	1.6369145803558778	1.5008020530571577	1.8519988371124463	1.8559896973084806	2.0071955014042038	2.7070829917717063	1.8196681834964554
BCL11B	1.3045110418099528	3.0806576633452254	1.7612852733616193	3.23112515787905	2.2448870591235344	1.6276068381296498	2.0461417816447205	2.693765712217783	1.8718436485093177	2.1009776477248208
BCL2	3.297191416565856	3.655351828612554	3.033863451866284	3.5716768099709313	3.3909427728025427	3.4489009511451276	3.5921580021253603	3.816599706534912	4.2024177215751815	4.022367813028454
BCL2A1	1.8399595874895318	5.766065051474954	2.9708536543404835	4.038260575175349	4.59215800212536	3.065227622775619	3.3074285251922473	4.3384244147835584	2.933572638261024	4.189033824390017
BCL2L1	5.001802242633985	6.080657663345225	4.8529975876133165	4.787641414483327	5.153400027735061	5.261154672615571	4.896756218474805	5.316145742293356	5.212569338850806	4.998646839005795
BCL2L10	0.02856915219677092	0.27500704749986976	0.13750352374993502	0.0	0.13750352374993502	0.0	0.11103131238874395	0.7048719644563528	0.04264433740849372	0.0
BCL2L11	3.171527106038814	3.486714373030702	2.6599245584023783	3.6427015718332325	3.565597175854225	3.077242998932461	3.1984941536390834	3.9420452599160467	3.855989697308481	3.521050736900963
BCL2L12	2.4620523187964327	1.3504972470841332	1.9183862344463478	1.3276873641760472	1.2448870591235344	1.8155754288625725	1.8196681834964554	1.7004397181410922	1.565597175854225	1.6959938131099002
BCL2L13	6.082361969557474	6.269968200633338	6.041111535369152	6.323730337521348	6.462870312264448	6.3079748971135245	6.229780166733326	6.483654573281644	6.179710083870624	6.189824558880018
BCL2L14	0.46466826700344427	0.8073549220576041	0.13750352374993502	0.18903382439001715	0.28688114778816154	0.7484612330040358	0.8399595874895318	0.5459683691052925	0.3785116232537299	0.6959938131099002
BCL2L15	2.6507645591169022	1.8114710305298358	1.8953026213333068	1.765534746362977	2.4168397419128294	2.711494906650088	2.5631581304028077	2.771885578515366	2.344828496997441	1.01435529297707
BCL2L2	5.017921907997263	4.584361252518709	5.19416586852982	4.71699089440494	4.899659026377443	5.151777654732053	5.206721357430888	5.04176864995163	4.748461233004035	3.975446765640962
BCL2L2-PABPN1	0.27500704749986976	0.5160151470036647	0.49569516262406876	0.2630344058337938	0.13750352374993502	0.0	0.3895668117627256	0.13750352374993502	0.070389327891398	0.0
BCL3	4.051372101721025	3.673556423990145	3.060047383669939	2.7484612330040354	3.0513721017210256	3.95884267524324	4.203201156316611	3.527320607877047	3.3603642765434705	3.127633279725874
BCL6	7.894575273175279	7.578561389947287	6.515857501257905	7.418948883893829	6.912889336229962	7.287343002336681	7.996106236207055	7.494095544940635	6.943921326553485	6.911931212309049
BCL6B	0.0	0.6690267655096306	0.41142624572646497	0.7311832415722002	0.45417589318580215	0.0	0.5360529002402097	0.7398481026993274	0.0	0.4005379295837288
BCL7A	2.1043366598147357	2.229587922740652	2.137503523749935	1.7697717392494479	2.211012193485512	2.8972404255747994	2.3812833725037836	2.333423733725192	2.8439838440483265	2.1076878693143737
BCL7B	5.2645364309990255	4.662775171937776	4.689858236319245	4.927422428739871	4.340562269026414	4.970853654340483	4.421559944901823	4.376429311069923	4.977279923499917	5.116447935511657
BCL7C	3.859969548221026	4.104336659814735	4.02945288578697	3.7070829917717063	4.324090516037983	3.720278465233327	3.2479275134435857	4.682011390800693	3.91169158187234	4.583158003874408
BCL9	4.890446692679906	3.992768430768924	4.128458384146928	4.595742339474399	4.954661620837898	4.994579724215747	4.903520373723376	5.2630344058337934	4.90544717873885	4.12267271882414
BCL9L	7.190417325459974	5.809928865721431	5.220716891998916	6.070389327891398	6.388361768403335	6.6612080315624995	6.949768359931346	6.592457037268081	6.030998118171895	5.117279460053921
BCLAF1	7.747185966886576	8.369204722778937	8.074248523347032	8.324315581956427	7.9578565740169385	8.263973354803408	8.259743263690781	7.998082647124651	8.232324984166073	7.716305039844417
BCMO1	0.0	0.0	0.0	0.0	0.0	0.0	0.08406426478847456	0.070389327891398	0.0	0.0
BCO2	5.786334980416971	4.212569338850806	5.439955517478156	5.251340382788616	5.118110505607367	5.609991295212678	5.49281457256712	5.681449265314958	5.741466986401147	4.6959938131099
BCOR	4.276496665640356	4.88410945135923	4.106013237622119	4.454833906898869	4.423578170981798	5.187055089968057	4.865918814552212	4.738227400367242	4.829849559844691	4.286881147788161
BCORL1	4.216454865144756	2.8953026213333066	2.956056652412403	3.1538053360790355	3.534808661231747	4.106013237622119	4.778208576398088	4.235727059838059	3.727920454563199	2.5084286525318573
BCR	5.44857062600553	5.137503523749935	4.798569003556882	5.397118409042582	5.015247773698937	5.4963345134171115	4.882643049361842	5.237257770900372	5.0557162635125446	5.2539892662307865
BCRP2	1.0496307677246008	0.6135316529179271	0.5160151470036647	0.6870606883398922	0.5558161550616397	0.0	0.43295940727610627	1.0976107966264221	0.879705766282288	0.6415460290875237
BCRP3	0.09761079662642233	0.04264433740849372	0.45417589318580215	0.13750352374993502	0.22650852980867975	0.15055967657538138	0.36737106564852945	0.25096157353321874	0.070389327891398	0.0
BCS1L	3.356143810225275	2.7420062108667365	3.3291235962915664	2.950468414150123	3.049630767724601	2.974529312483882	2.6667565918848033	3.039138393906958	3.454175893185802	3.1731274334806563
BCYRN1	3.840966704487421	2.9616233282869446	4.666756591884804	3.889473542531109	4.577126661307052	4.448240225216066	3.4489009511451276	4.354734239970604	3.257010618206024	3.4854268271702415
BDAG1	1.0285691521967708	1.480265122054463	1.4489009511451278	1.4382928515791469	1.3673710656485294	1.7824085649273733	1.7004397181410922	1.722466024471091	1.3840498067951599	1.835924074254375
BDH1	3.411426245726465	3.5777309314900805	2.7676547982373463	2.875780063068488	2.8639384504239715	2.211012193485512	2.8318772411916733	3.077242998932461	2.657640005207824	3.8042601156347384
BDH2	4.990501111363251	5.155830171556525	5.110613805500896	4.93969674069176	5.259272487037594	5.0895828931247085	4.878725341480106	5.220329954879555	5.461397589926158	5.559491813205038
BDKRB1	0.18903382439001715	0.0	0.0	0.0	0.0	0.0	0.2016338611696504	0.12432813500220177	0.0	0.0
BDKRB2	0.09761079662642233	0.15055967657538138	0.11103131238874395	0.12432813500220177	0.2016338611696504	0.0	1.0214797274104517	0.3334237337251918	0.28688114778816154	0.0
BDNF	4.931683057059805	4.4269356196483365	5.236492618381302	5.075104722209486	4.849999259466098	4.968090752045256	5.315421315945778	5.539469034749887	4.893362210763872	4.434961760187254
BDNF-AS1	3.411426245726465	2.7311832415722	3.158660175346498	3.350497247084133	3.4685833170068276	2.786596361890807	3.702657543390911	3.951401291674311	3.414135532984451	2.3589588258323295
BDP1	7.094236069845765	7.091065077930535	7.287804709077553	7.0390286957705035	7.226315849335487	7.368681058511522	7.572738116864069	7.1599722210161065	7.106222672919125	6.456970381121014
BEAN1	0.765534746362977	0.9560566524124029	0.41142624572646497	0.5260688116675876	0.28688114778816154	1.01435529297707	0.7990873060740036	1.0214797274104517	0.6229303509201767	0.056583528366367514
BECN1	5.523561956057013	5.5786368624717415	5.4571345943180365	5.135863165368679	5.2471680003747725	5.296824458649369	5.417177411906387	5.570462931026041	5.339850002884624	5.641835001555368
BEGAIN	0.23878685958711648	0.21412480535284734	0.0	0.12432813500220177	0.08406426478847456	0.4222330006830478	0.35614381022527536	0.22650852980867975	0.21412480535284734	0.3103401206121505
BEND2	0.49569516262406876	1.1243281350022014	0.43295940727610627	0.3103401206121505	0.8718436485093178	0.47508488294878287	0.7484612330040358	1.0565835283663676	0.6229303509201767	0.6040713236688608
BEND3	2.62760683812965	2.3015876466031866	3.189033824390017	2.211012193485512	2.9726926540042644	3.372952097911829	2.7398481026993275	3.203201156316611	3.1292830169449664	2.0531113364595623
BEND4	0.9781956296816515	0.070389327891398	0.0	1.0426443374084937	0.5360529002402097	0.44360665147561457	0.43295940727610627	1.2203299548795556	0.722466024471091	0.7484612330040358
BEND5	1.1634987322828796	1.9373443921502325	0.5558161550616397	0.7311832415722002	0.6507645591169021	0.7136958148433591	0.5160151470036647	0.6599245584023783	1.2203299548795556	1.1505596765753812
BEND6	3.0303360783709588	2.9411063109464313	2.9164766444377164	2.974529312483882	3.502075956045791	3.339137384919585	3.4059923596758366	3.3305584000308026	3.097610796626422	3.3978029618624896
BEND7	2.5185351389821804	2.269033146455237	2.6915341649192004	2.7355221772965375	2.189033824390017	2.488000770834068	2.4646682670034443	2.8399595874895316	2.823749360308273	2.4356285940520905
BEST1	4.563158130402808	5.350850805483376	4.363171077119244	5.033863451866284	4.9954845188775066	4.863938450423972	5.0522419811811385	5.007644030878014	4.113533819591914	4.493775408460703
BEST2	0.056583528366367514	0.0	0.0	0.12432813500220177	0.0	0.0	0.0	0.056583528366367514	0.0	0.0
BEST3	0.09761079662642233	0.0	0.02856915219677092	0.08406426478847456	0.27500704749986976	0.0	0.12432813500220177	0.21412480535284734	0.0	0.0
BEST4	0.9486008474933558	0.5655971758542251	0.5360529002402097	0.29865831556451516	1.2265085298086797	0.6415460290875237	1.4382928515791469	1.01435529297707	0.28688114778816154	0.3785116232537299
BET1	2.8298495598446904	3.8845979209900645	3.408711861029429	3.588564737401352	3.6971065744769747	3.289834465177509	3.363171077119244	3.2524762141352173	3.140778655782796	3.2809563138310565
BET1L	4.475733430966398	5.520107901637548	5.4950555283680185	4.7251958172266635	5.139960569545456	5.497293008662791	4.241077458175037	5.305240965954483	4.60229058486114	4.62702310555406
BET3L	0.0	0.21412480535284734	0.0	0.0	0.2016338611696504	0.0	0.08406426478847456	0.09761079662642233	0.18903382439001715	0.0
BEX1	3.849999259466098	4.259272487037594	4.412781525338476	3.9439213265534856	4.7420062108667365	5.8875252707415875	4.227278994468321	4.616475328782878	4.650764559116903	4.647890091059215
BEX2	3.503348735167504	3.6217588567097327	3.886550147324343	3.232660756790275	3.3476656563009706	3.722466024471091	3.533563348214512	3.232660756790275	3.817623257511431	4.462706750670158
BEX4	4.795974694206668	4.789729251375769	5.155425431747197	4.881664619320345	4.592756010441026	4.891419186846079	4.93451650158608	4.795455272044121	5.191009848587294	5.507160349117523
BEX5	1.8836208162856714	1.9781956296816516	2.5921580021253603	2.1667154449664223	1.6553518286125541	2.017921907997262	1.4005379295837286	1.790772037862	1.9634741239748859	2.2357270598380583
BFAR	6.0693154945400805	6.066304502008189	6.003602236680195	6.293885430302371	6.529352462991249	6.053763009303989	5.853247167242152	6.344828496997441	6.3269687115878925	6.339850002884624
BFSP1	0.4005379295837288	0.0	0.056583528366367514	0.48542682717024166	0.15055967657538138	0.0	0.070389327891398	0.18903382439001715	0.5160151470036647	0.11103131238874395
BFSP2	0.0	0.27500704749986976	0.0	0.0	0.15055967657538138	0.11103131238874395	0.0	0.070389327891398	0.25096157353321874	0.0
BGLAP	0.0	0.04264433740849372	0.02856915219677092	0.0	0.014355292977070054	0.0	0.04264433740849372	0.08406426478847456	0.0	0.0
