	HC02A	HC04A	HC06A	RSA03A	RSA04A	RSA-1A
PRELID3BP5	0.0	0.907177105483059	0.962773549420808	0.951485877153058	0.0	0.0
PRELID3BP6	0.0	1.45982229981518	0.962773549420808	0.951485877153058	0.0	1.68327177306147
PRELID3BP7	0.0	1.85842555506275	1.94379380210906	0.951485877153058	1.72666074592923	0.0
PRELP	4.00627653814455	5.09862804323025	6.31780013586746	4.49049682114516	5.72700011462763	3.12770602381717
PREP	9.82955616662726	9.76672793280906	10.1181525251525	9.90981122492573	9.5202274173102	9.7204191487364
PREPL	9.57903018814187	9.69540629450129	9.14627787039466	9.39528056129529	9.52475802923022	10.142105225627
PREX1	8.99323398832431	9.43028125523119	9.46188366057291	9.4788459650741	9.14094368329567	9.43716229675273
PREX2	7.46095521658653	6.7753953346462	5.85656741792752	7.46406632702409	4.51987427421666	7.78822677944647
PRF1	10.1967444250442	11.8524115470588	11.4466784313128	10.8620606693627	8.30497465936406	10.3785658355717
PRG2	8.94442200556328	1.85842555506275	9.48308445275087	8.28960565492022	9.01778941961074	1.68327177306147
PRG3	0.0	0.0	0.0	0.0	1.10755695246591	0.0
PRG4	2.25321483283842	3.40994705039772	5.35262573443525	1.51990756854094	2.98710739767197	3.94252427921394
PRH1	3.24439091492229	2.64437186658867	2.52237382456651	2.50317491358933	3.64939065030732	2.93256456353744
PRH2	1.9356785405249	0.907177105483059	0.0	0.0	1.72666074592923	1.68327177306147
PRICKLE1	6.06458548386091	5.89844904255041	5.09663571088841	4.76278329296388	3.35592339260063	4.53079146412161
PRICKLE2	10.631313905996	10.6745850250876	10.1642236152534	10.3318099975205	9.17592929703236	10.0741776432945
PRICKLE2-AS2	0.0	0.907177105483059	0.0	0.951485877153058	0.0	0.0
PRICKLE2-AS3	2.73360603162449	3.62992090338304	2.74293748242366	3.23339272576204	3.18326912977685	3.45312181284737
PRICKLE2-DT	2.51331392522965	3.8207493905438	0.962773549420808	3.08251645664785	1.10755695246591	0.0
PRICKLE3	7.8268434159498	7.91723726219207	8.31280947880124	7.8846807711393	7.9278309016463	7.68347743710904
PRICKLE4	0.957439223542008	2.64437186658867	2.26189579936271	2.2435026002505	1.72666074592923	1.68327177306147
PRIM1	4.9606748635703	5.02296280837932	4.97130009552509	4.54922071404515	4.59072710366537	4.8401827789508
PRIM2	6.78471028104336	6.61715646906765	7.06466154085128	6.7969595085774	6.64836740572219	6.53573434019821
PRIMA1	8.24477802316748	9.2428938169611	8.07965085378882	8.5272508937957	8.25130994651228	8.78133861578847
PRIMPOL	7.03316622102467	6.93871820119196	6.77072436813077	6.92443694969029	7.00032107615311	6.89866988575127
PRKAA1	10.3166623948809	10.1711643828531	10.1267505954967	9.99281244327885	9.79985507865331	10.2793643201245
PRKAA2	6.25453364049949	5.4844159422008	5.35262573443525	6.54616096105813	4.59072710366537	6.55282720408716
PRKAB1	9.88377927777428	10.0935355932284	9.54671112743577	9.87292872545844	9.10811073245701	10.1783520966561
PRKAB2	9.9332611218332	8.86904932274739	9.73361154081862	9.39927655704082	9.99042724972671	9.53502405545179
PRKACA	10.4065010206599	10.8761709421981	10.7911087226297	10.754648192472	10.5517957106635	10.4680078096057
PRKACB	9.75760255362393	9.88497456985516	9.42849343860232	9.51059296447726	9.27875142122139	10.3641135252569
PRKAG1	10.0985364497425	10.3921255458673	10.3147876939486	10.1622862111247	10.5316782603793	10.3310565608711
PRKAG2	9.84441318084054	8.3281646136498	10.4393280191026	9.51979889646545	11.1891202096607	8.44840473963676
PRKAG2-AS1	3.72728667806547	4.81437324892208	5.01429990276872	4.60564748976131	4.00112287269343	3.83484537966523
PRKAG3	0.0	0.0	0.0	0.0	1.72666074592923	0.0
PRKAR1A	11.6487436080006	11.369802009202	11.4996528776079	11.5456222899155	11.2675783449048	11.5216769459151
PRKAR1B	7.13335068786827	7.68535951750603	7.27376423525704	7.16873325457011	6.83505036938629	6.71346296441118
PRKAR1B-AS1	3.50594940643674	3.8207493905438	4.57151174464425	5.22576355382727	4.84374807575264	4.22438268000409
PRKAR1B-AS2	0.0	0.0	0.0	0.0	0.0	1.68327177306147
PRKAR2A	9.74973238747358	9.73447587896618	10.0187095698325	9.77637356309987	9.93874006457574	10.0090988481468
PRKAR2A-AS1	4.0884486896627	4.21003406967363	3.51596298472128	4.07687351319777	4.84374807575264	4.7242615316799
PRKAR2B	7.79048045856257	6.80957258118596	6.01316233554485	6.18799493576123	6.68120737106286	8.92610681517944
PRKAR2B-AS1	1.9356785405249	0.907177105483059	0.0	1.51990756854094	1.72666074592923	1.68327177306147
PRKCA	9.94709257639995	10.0053604402249	9.31913879543836	8.65974256903818	9.74071729148427	10.2429669458409
PRKCA-AS1	0.957439223542008	0.907177105483059	0.962773549420808	0.0	1.10755695246591	0.0
PRKCB	6.78471028104336	6.97931947297212	7.51741928633761	7.18734043076928	6.72910685996139	5.92390910877853
PRKCD	8.62460356237316	8.7799214571639	9.13170638619927	9.50318568815623	9.20162275465229	8.60819415399535
PRKCE	8.13788408972678	7.94824833194988	8.46780046517915	7.94606449361822	8.68688701151878	7.78099174105519
PRKCG	0.0	0.907177105483059	0.0	0.951485877153058	1.10755695246591	0.0
PRKCH	9.44508640168397	9.73447587896618	9.47541107263301	9.4072354965493	7.85053745826613	9.37605232112721
PRKCI	9.38131593014766	8.61578212872845	9.12681633477804	8.97025194029336	9.37974087035167	9.2189461851224
PRKCIP1	0.957439223542008	0.0	0.962773549420808	0.0	0.0	1.68327177306147
PRKCQ	4.50225300128573	4.21003406967363	4.62797637545627	4.94877034216298	3.51010618375878	4.8401827789508
PRKCQ-AS1	4.9163649175733	3.8207493905438	5.1361060177098	4.8587718420153	4.1015880878084	4.13640950098339
PRKCSH	11.9307624716965	12.0997560472551	12.3305144931912	12.0208959904792	11.9110616321029	11.8678274869018
PRKCZ	7.9473474699847	6.71657003203452	8.35941307251623	7.84421318999313	7.98155227555737	7.23150851807894
PRKCZ-AS1	6.52920289241529	4.40146426283356	6.31780013586746	5.68449960666965	6.15872220553756	5.35077942039639
PRKD1	7.42186847589888	7.72171016001297	6.90245547410963	7.42540054334285	8.62493549325234	8.39727366817162
PRKD2	9.28004174150011	10.038160250069	9.14385948723279	9.50874470779072	8.76172298374617	9.9997801272014
PRKD3	9.79479299686777	9.35706491398813	9.89330511209783	9.31928529172119	9.71319408615124	9.08729476391066
PRKDC	10.4303303373903	10.4787510567065	10.4637718867137	10.2979639845219	10.1961429001954	10.3928748034953
PRKG1	5.84578113309576	6.07742038451125	5.7332982562791	5.57571074066715	5.10807816304702	5.04734382004393
PRKG1-AS1	4.9163649175733	5.98074373491631	5.97012809856895	3.60956120558842	5.90436432184087	5.1407416285834
PRKG2	2.73360603162449	3.52412246562331	2.74293748242366	2.91399874908842	1.10755695246591	0.0
PRKN	6.21849219865742	6.30210229374261	5.4181341259376	5.8571267201738	6.20462358134507	6.44709356018978
PRKRA	8.25370944103386	8.13952342083339	8.36357605250624	8.21901627742785	8.32589380986314	8.25308513362142
PRKRIP1	8.50627233401124	8.95807749228083	8.84358427053226	8.94313642380614	8.94866363094917	8.6122764354928
PRKX	9.95806305049328	10.1368034390201	9.31699369483722	10.0216130832903	8.32069239052247	9.7577530197739
PRKX-AS1	0.957439223542008	1.85842555506275	1.94379380210906	0.0	1.10755695246591	0.0
PRKXP1	4.50225300128573	4.40146426283356	4.25035624510711	3.36997364725383	3.77640397382505	3.45312181284737
PRKY	1.52793113248798	1.45982229981518	6.74542519337033	0.951485877153058	6.7754669909518	0.0
PRL	11.0050607999754	13.3632939658896	9.34673868643208	10.1205376427895	14.4142711949536	14.6545206209737
PRLH	0.0	0.0	0.962773549420808	0.0	0.0	0.0
PRLHR	0.957439223542008	1.45982229981518	0.0	0.0	1.10755695246591	0.0
PRLR	13.2298748630197	12.9277435899674	11.9566252486006	12.5290614056793	14.0723054121913	14.1712301116831
PRMT1	10.1206742619684	10.9366993484963	10.782583751374	10.8067236841191	10.0403265178337	10.2442827880777
PRMT1P1	0.0	0.0	0.962773549420808	0.0	0.0	1.68327177306147
PRMT2	10.5356929262498	10.5487128871345	10.5383999162233	10.7078900783403	10.4181567076822	10.3893108444607
PRMT3	7.56507928784862	7.1755353151672	7.52487302340004	7.08189696443452	7.28303089286035	7.24208517193781
PRMT5	8.52852161006874	8.90110208057754	8.69622771035544	8.52359452657755	8.29969713060441	8.59174852487684
PRMT5-AS1	2.25321483283842	3.62992090338304	3.73743724184233	3.49473524316921	3.77640397382505	1.68327177306147
PRMT6	7.46095521658653	7.48140064519945	7.6114374598625	7.36129543618551	7.55518975921383	7.37295914112945
PRMT7	8.31472749165559	9.21978137075484	8.78581447666819	8.71849356145406	8.59939029914923	8.52835182716319
PRMT8	0.0	0.0	0.962773549420808	0.0	0.0	0.0
PRMT9	7.20877247300375	6.92838680108405	7.43278113523396	6.76014493195394	7.01327570696625	7.30396672092443
PRNCR1	0.957439223542008	0.907177105483059	0.0	0.0	0.0	1.07435283090471
PRND	1.52793113248798	3.52412246562331	2.74293748242366	2.50317491358933	1.10755695246591	2.11013994903199
PRNP	11.0169128881413	10.9198493491649	10.9161209133559	11.0668630313043	11.454309586366	11.5817225420274
PROB1	5.04540983145127	5.3972040914616	4.92697919437363	4.8115757353546	4.00112287269343	4.59820571079091
PROC	3.24439091492229	3.0005371593483	3.63094587863681	2.91399874908842	3.51010618375878	2.93256456353744
PROCA1	6.14359021493574	5.98074373491631	5.8085161288479	6.64370496174718	6.5271571830484	5.63384381042738
PROCR	10.1059535289743	10.9218036537701	10.8359932275586	8.9486004513932	10.8576824393757	10.4892505318603
PRODH	2.92467386431012	5.33598903346222	3.73743724184233	3.60956120558842	1.10755695246591	1.68327177306147
PRODH2	0.0	0.0	0.0	0.951485877153058	0.0	0.0
PROK1	10.7583387902094	12.7146982823408	9.62855746095684	9.46747223368654	12.3937213147367	12.6006203045576
PROK2	4.23995863453079	0.0	1.94379380210906	4.29845799495487	3.64939065030732	0.0
PROKR1	0.957439223542008	0.0	0.0	0.951485877153058	0.0	1.07435283090471
PROM1	7.96920179374252	8.14399492341862	8.10970248578337	9.31082459155656	4.1015880878084	10.1063720527188
PROM2	6.48437733514645	5.66948680041789	5.7332982562791	7.77208469715912	5.90436432184087	6.18736238354667
PRORP	6.4064268678838	6.05859639080403	6.55469972196677	6.1121168220423	6.24910946049763	6.1653038608467
PRORSD1P	5.20126849952308	5.17052183281879	5.4181341259376	4.8115757353546	4.36678909768645	5.56811251560626
PROS1	9.86350135472295	10.0188134670362	9.65936154600849	9.45983962379384	9.8202700586389	10.3396998833376
PROSER1	9.46637227610555	9.03231391013753	9.43641976989562	9.26776042231638	9.34173073382507	9.57740295337603
PROSER2	8.85920906624184	6.91798088198675	8.44833342163844	8.501459558694	8.49704941034049	6.98935028275447
PROSER2-AS1	8.50253053148887	4.85857371127099	7.85561573436513	7.68964821330785	8.59508844286149	3.94252427921394
PROSER3	7.8446868750778	8.12149751810224	7.6184220744561	7.53115595941361	7.60738319901757	7.69891537501365
PROX1	6.55833107472017	5.5666549630527	4.45148628667382	5.18930305563361	3.893134376079	5.1407416285834
PROX1-AS1	0.0	0.907177105483059	0.0	0.951485877153058	0.0	0.0
PROX2	5.12544287762124	5.02296280837932	4.17655890948193	3.90765508791664	2.49036932429533	5.42692003371003
PROZ	3.72728667806547	3.0005371593483	2.52237382456651	3.23339272576204	2.76001272995983	2.4391201604074
PRPF18	6.14359021493574	5.5666549630527	6.15441196606964	6.29481665714192	6.33416613233029	6.51843653168953
PRPF19	9.48545426396792	9.90618827973096	9.67284392985066	9.72317028498071	9.19879041866395	9.43024182444986
PRPF3	10.1472782419146	9.72853361087589	10.0461640658504	10.2445477777407	10.1631037114207	9.66843522181188
PRPF31	8.43346349199334	8.75675175896208	8.78581447666819	8.58803190675645	8.50165328091681	8.18893205982048
PRPF38A	8.84450441802226	8.97323352043637	9.14385948723279	9.09375086726561	8.50624250652796	8.87944641182814
PRPF38AP1	0.0	0.0	0.0	0.0	1.10755695246591	0.0
PRPF38AP2	0.0	0.907177105483059	0.0	0.0	0.0	0.0
PRPF38B	9.86787068204979	9.8053492454551	9.7092836797202	10.1575756383201	10.0885574365065	9.74479577456063
PRPF39	8.89960217937298	8.61578212872845	8.88471846746744	8.8469344774016	8.95539159647791	8.62445442635853
PRPF4	8.59328189308452	8.96567540870514	9.07951500251193	8.86727202465482	8.75016181395102	8.8277195492728
PRPF40A	10.4768397318422	9.90091402407279	10.2007478898978	10.3505051380013	10.7840062669646	10.2612804124133
PRPF40B	7.23606918747907	6.99919951020643	6.90245547410963	6.77252113281477	6.74472635147846	6.77302272901949
PRPF4B	10.2185766681401	9.82497533668269	10.1522415636569	10.044756959038	10.0778066614266	9.88973376854369
PRPF6	10.2105715971512	10.4743191980834	10.2854670067903	10.4101386953363	10.3444679234345	10.433816539702
PRPF8	11.9525247529459	12.0538608615748	11.9224650925873	11.8478500995798	11.5912804888494	11.8919547692624
PRPH	0.0	0.0	0.0	0.0	1.10755695246591	0.0
PRPH2	4.61744548718122	4.94310842594233	4.78521011331983	4.99174819354096	4.19551035006333	4.99827507535017
PRPS1	7.78432985064809	8.17053675044019	8.35941307251623	8.18701306689156	7.60738319901757	7.54512338593703
PRPS1L1	0.957439223542008	0.0	0.0	0.0	1.10755695246591	0.0
PRPS1P2	4.9163649175733	4.72168979847086	4.51274685021789	4.71228273586226	4.78453028443211	4.89482786571509
PRPS2	9.90377612881902	10.6097922252906	11.0007444282798	9.28945318311663	9.92166384214675	9.37124256637836
PRPSAP1	9.61239643030874	8.92468280214987	9.4599407771226	9.38926573791881	9.47879863124364	9.23491996133733
PRPSAP2	7.75946179904708	7.6730362134665	7.73868638473775	7.68964821330785	8.29440022519125	7.85175944995565
PRR11	6.61488037152735	6.72852854453614	6.96954174286332	7.35307824532508	5.78857633895381	6.2723709356378
PRR12	9.36903867536246	9.57969326149057	9.1169862243963	9.05121039896318	8.82920945809717	8.89962879419456
PRR13	9.12074959949936	9.45208171639271	9.61988273905085	9.702297848169	9.67498094201173	9.63471679216578
PRR13P2	0.957439223542008	1.85842555506275	0.962773549420808	2.2435026002505	2.49036932429533	0.0
PRR13P3	0.957439223542008	0.907177105483059	0.0	0.0	0.0	0.0
PRR13P5	5.00366435898846	6.15035235519388	5.97012809856895	5.51807689766056	5.37219141524186	5.60135248237604
PRR14	9.69995508055007	9.94257784909312	9.98127146207533	9.82620102516937	9.54942522233102	9.60634446688423
PRR14L	9.27785438699772	9.11435493827176	9.42451388235072	9.01781145358914	9.18740513988971	9.14479121772127
PRR15	10.0898347188037	10.4328943331054	9.98667961259376	10.3380686674982	12.4872202605966	10.8805358660851
PRR15L	2.51331392522965	3.15029184304949	2.52237382456651	3.60956120558842	1.10755695246591	1.68327177306147
PRR16	7.85058598716554	7.12214298987065	7.47956176996024	8.02577088419083	6.5271571830484	8.85208972211237
PRR18	0.957439223542008	0.907177105483059	1.53511066935104	1.51990756854094	1.10755695246591	1.07435283090471
PRR19	3.09337092619119	1.85842555506275	2.74293748242366	3.08251645664785	2.49036932429533	2.93256456353744
PRR22	5.00366435898846	5.5666549630527	4.97130009552509	5.11349554974642	4.51987427421666	4.94747847114041
PRR29	4.23995863453079	4.94310842594233	5.01429990276872	4.8115757353546	4.36678909768645	5.63384381042738
PRR29-AS1	1.52793113248798	0.907177105483059	1.53511066935104	0.0	0.0	0.0
PRR3	8.02764823213583	8.38970557125556	8.44440829177833	8.30246509939769	7.55518975921383	7.66000629453663
PRR33	6.77233311485264	7.87482419902835	6.63954394111526	6.45695879170051	5.05894525221346	5.87037499468066
PRR34	3.62085856221639	4.27670660760766	3.51596298472128	3.71591795684791	4.51987427421666	4.7242615316799
PRR34-AS1	3.82640007555988	4.46001760073768	3.63094587863681	4.22831109644946	4.95535539023344	5.18526682167969
PRR36	3.72728667806547	4.62264077547812	4.17655890948193	5.22576355382727	0.0	5.1407416285834
PRR4	3.62085856221639	4.34043357402368	2.52237382456651	3.08251645664785	3.893134376079	3.29956967394287
PRR5	6.85682295605448	7.73954768872458	7.4088094019397	7.49426974019927	7.01327570696625	7.13265839957914
PRR5-ARHGAP8	2.73360603162449	2.17040248629421	2.74293748242366	1.51990756854094	0.0	2.4391201604074
PRR5L	7.03316622102467	7.6730362134665	7.40072948558606	7.31127523439797	7.1008402403616	7.34379400698881
PRR7	4.77463322614799	4.76877568175823	4.88125344263977	5.18930305563361	5.6294087040701	3.59189150147646
PRR7-AS1	2.73360603162449	2.83341775138823	1.94379380210906	2.72316103421608	2.49036932429533	1.07435283090471
PRR9	0.0	0.0	0.0	0.0	0.0	1.07435283090471
PRRC1	10.3198552313243	9.84982281524191	10.1878932439813	10.0612440553221	10.166006910854	10.229742091115
PRRC2A	11.8594167594319	12.2096862869316	11.8972011613285	11.8160687112049	11.3630145200751	11.7965181075227
PRRC2B	11.1206365917276	10.8497253877953	10.7471746240165	10.3422260808463	10.3673508509017	10.8872896562923
PRRC2C	11.428822056084	11.075424056696	11.3602592489599	11.4645134464806	11.6848330648541	11.3010833855575
PRRG1	8.34429526205234	7.2685669823174	7.56157477416866	7.77208469715912	8.14349692508361	8.2373123210884
PRRG2	6.12424092289863	5.45592711171851	5.21194768197641	5.96889675470322	4.90063071083208	5.81477758034403
PRRG3	1.52793113248798	1.85842555506275	1.94379380210906	2.50317491358933	0.0	1.07435283090471
PRRG4	8.30186769980014	7.59026184034529	7.75779067974304	8.29390488483126	7.6327884929192	9.05766377414024
PRRT1	4.61744548718122	5.85547165855257	5.1361060177098	4.8115757353546	3.64939065030732	4.53079146412161
PRRT1B	2.25321483283842	3.40994705039772	2.52237382456651	3.71591795684791	0.0	3.83484537966523
PRRT2	5.30802084589067	5.20516838017338	5.21194768197641	5.42706479493456	4.19551035006333	4.04272149546497
PRRT3	6.16268342679899	6.83191573418888	5.8085161288479	6.67040479084666	6.0870099833459	7.13265839957914
PRRT3-AS1	4.23995863453079	3.9074635584699	3.51596298472128	4.42928081485425	3.35592339260063	3.71847667276106
PRRT4	1.9356785405249	0.907177105483059	0.0	1.51990756854094	0.0	1.07435283090471
PRRX1	9.86350135472295	9.5258891450324	9.88464071655764	9.69581433051696	9.12909070270775	9.65266584514957
PRRX2	6.39031831295187	7.51631036453187	7.69970168112077	6.5170354519824	4.1015880878084	7.36330279236049
PRRX2-AS1	0.0	0.907177105483059	0.0	1.51990756854094	1.10755695246591	1.07435283090471
PRSS1	0.0	0.0	1.94379380210906	1.51990756854094	0.0	2.11013994903199
PRSS12	2.73360603162449	2.83341775138823	2.74293748242366	5.39540521709273	1.10755695246591	4.7242615316799
PRSS16	6.82121713793106	6.62996430065059	7.44068400871134	7.32814206732581	6.6147624595653	6.87167870644754
PRSS2	0.957439223542008	1.85842555506275	2.26189579936271	0.0	0.0	2.4391201604074
