	decidua_induced abortion_rep1	decidua_induced abortion_rep2	decidua_induced abortion_rep3	decidua_recurrent spontaneous abortion_rep1	decidua_recurrent spontaneous abortion_rep2	decidua_recurrent spontaneous abortion_rep3
ADAM15	6.414086472398654	5.8441320241252335	5.386569557605801	4.940448682876163	5.269070560260581	5.11031312570989
ADAM17	0.0	0.0	2.330876732998414	2.4175339056443317	3.076618949658613	2.1308452278528875
ADAM18	0.0	0.0	0.0	0.0	0.0	0.0
ADAM19	1.8294883335890555	5.794319683474582	2.3711545725765513	2.3960416349305693	4.993936975362662	2.1325998729657445
ADAM2	0.0	0.0	0.0	0.0	0.0	0.0
ADAM20	0.09928591180303405	0.017070003362501637	0.013748690754227681	0.03832028377711587	0.011824658873335695	3.4351151592713145
ADAM21	0.060497489656384344	0.026849057037712266	0.1252733861309892	0.10508572730983494	0.07311358517560507	0.03575691304492037
ADAM21P1	0.0	0.05904441395770866	0.07582517937378082	0.0	0.01664764161281642	0.035941689890887064
ADAM22	0.2912499129642299	0.19131881210707916	0.5397404877526123	0.3907722248909612	0.49818856218423535	0.5542951259035307
ADAM23	0.5745007075020238	1.3176282330730618	1.7849854988775358	1.0525897861589295	1.6655428544593438	1.3802251927673985
ADAM28	1.8390848396023536	1.8313300480220276	2.3224589089986023	2.040075314857101	2.838496000937251	2.267445907726895
ADAM29	0.06335742295083864	0.02997170330198609	0.0	0.03381032307065454	0.02076331899159062	0.02253201345294411
ADAM30	0.0	0.03152731963419229	0.0	0.0	0.0	0.0
ADAM32	4.76846489506058	4.142013087556414	1.170649373069194	5.426412371758561	5.374218773813384	4.838598863370563
ADAM33	5.028719425103619	4.722613565282973	3.6475102330274485	4.587016877758176	4.139248456964612	5.174222634194873
ADAM3A	0.0	0.0	0.0	0.0	0.0	0.0
ADAM5P	0.39338874122581663	0.0	0.0	0.20907899618452863	0.0	0.0
ADAM6	0.0	0.0	0.0	0.0	0.0	0.0
ADAM7	0.0	0.0	0.0	0.0	0.0	0.0
ADAM8	3.1758598869282118	4.314653026657578	2.9506214474219203	3.75215983458842	3.7313353249005723	3.0451318910562652
ADAM9	4.76846489506058	4.142013087556414	4.906390374617695	5.426412371758561	5.374218773813384	4.838598863370563
ADAMDEC1	0.0	0.06441686583529188	0.052172131831616675	0.04894368615311527	0.2500762873631784	0.21310585315583866
ADAMTS1	5.7080050939328855	6.1154598772311015	7.657575699815865	6.082783474709655	6.7956760493139825	7.1829901801094005
ADAMTS10	2.338624081940598	2.8163703315314765	3.214448131800919	3.0009212272717196	3.49775286028628	3.836802759475875
ADAMTS12	1.6318586181229464	1.705540051924032	1.7848305938899223	2.0918216753763654	1.4316122631395078	2.4542969902418013
ADAMTS13	3.4524504726755194	2.3014969266185172	1.331475926123189	1.2305412014629242	1.3526568436550486	0.0
ADAMTS14	0.14309426847295453	0.7330679426464761	0.5071095937817728	0.4369954399172053	0.8558023739131303	0.5579521171774777
ADAMTS15	4.641725198835897	5.353055054821398	6.105675982901379	4.8521536887264025	4.096835308195199	4.959199825624031
ADAMTS16	0.8665693648773273	1.6982407075607198	1.0617554640958011	0.9733835119207638	1.070870146106443	2.866104829080811
ADAMTS17	0.8306869321315519	1.166304105785593	0.7825922452188789	1.5518801829481874	1.2735815330709437	1.516610262057688
ADAMTS18	0.12743293919142606	0.06833002614118618	0.9769383994530357	0.09043058433785467	0.41104762419141394	0.33195051685038723
ADAMTS19	0.6376139555441009	1.1845469064899492	0.9056297063841595	1.9769757804884314	0.7445675768445735	1.5904966307076067
ADAMTS2	6.159467729266766	6.938179915075349	5.725921073237833	6.3015071694831155	4.730156259553966	6.157326722331005
ADAMTS20	0.0	1.1213934370246919	0.01915874692544004	0.0	0.4939075694094993	0.019825009680273203
ADAMTS3	0.34193224985258586	0.19895423398308107	0.41021951796734	0.11940266128636003	0.4046088869607349	0.2648546595293946
ADAMTS4	3.102812637576315	3.096906130955621	2.92837411334579	5.069225256138377	5.388719943549368	3.9532838663321743
ADAMTS5	4.190875564672012	3.1602457835650055	3.3516820334436694	5.755664745086076	4.878146578175745	5.089125225636407
ADAMTS6	0.38694996812952315	1.5987415528901825	2.501194535065201	1.5796242830488492	2.2817753895708273	1.824116100565526
ADAMTS7	2.922919015640021	2.8431276177507505	3.3186263186541423	3.9145932240381835	4.225699098834357	3.7911472565601807
ADAMTS8	2.3760097085033296	3.400401304266056	4.008675119775451	1.9753403709838042	2.043967368260056	2.9903740360558424
ADAMTS9	7.427572652526298	7.594220084068597	5.1827915985480555	6.212429264571275	5.6345380918556645	7.046982090129983
ADAMTS9-AS2	0.9124306658916547	0.16584892514105698	1.2571977338798201	0.0	1.4799910356720747	1.2445826609705137
ADAMTSL1	0.7749088996044419	1.1028059202589635	2.1059897789754487	1.7446433488238486	2.4390752083060416	1.8034089120240973
ADAMTSL2	1.03823247615472	1.2312357756221342	1.201853385016873	0.8761966941146776	1.0481524678443253	0.8238104901589582
ADAMTSL3	0.01591341896847861	0.03686451615226148	0.10557630799136164	0.15886436767406564	0.268272687685249	0.08986325292142366
ADAMTSL4	5.967120178657364	5.58303461416602	5.539723368368422	6.17417268875385	4.919182740959755	5.383745758561945
ADAMTSL5	2.4685025133957432	2.6646034391680633	2.7783305483736473	3.150536931203996	2.0215117079805403	3.1217150213053815
ADAP1	2.012000064534323	2.6463055368117896	3.14078356290044	2.49236596339547	2.6182010604465678	2.339738857652122
ADAP2	3.003823480924405	4.534179912511961	4.250446233273805	4.5447326559326235	4.218122429454396	4.657439934574908
ADAR	4.9997835795119245	3.9650361976319743	5.448045253252679	5.652747475781882	5.349977358885387	5.421576775123776
ADARB1	2.7616235648341565	2.2705020317559175	2.5528836224189226	2.5817392883812516	2.502743032339618	3.246151146072429
ADARB2	0.03202676645878259	0.05372721838242895	0.09668650162172848	0.020079136101525015	0.09321764754300939	0.03702257533591388
ADARB2-AS1	0.0	0.0	0.08335621777578281	0.0	0.0	0.0
ADAT1	0.7666485860377023	1.903265843092019	2.3974114374106654	2.2098837704271945	2.2623279134291234	0.0
ADAT2	0.8561443204243692	0.0	1.435948564860534	1.1543628542892712	0.9614884975977401	1.1959207824731755
ADAT3	4.450036692381858	5.570314160609498	5.103589955804073	4.7347638049375265	4.565706836005438	4.334160636710998
ADC	0.5385848456056398	1.228092158725013	0.8899391794630921	1.5704775036296228	0.9743773259167826	1.9692518155466152
ADCK1	3.6830900581504755	2.8927523830484803	2.655344958619812	2.4722798004315503	0.0	1.993656248704792
ADCK2	2.7764261890860054	3.7924285179670125	3.199490180819517	2.8317982150011964	3.186979052430995	3.270509506979825
ADCK3	3.5707786378191764	3.024098009167337	3.523449045070282	2.536995318949856	3.4326267475697114	3.186124938974202
ADCK4	4.2875240089878135	4.06998566031073	4.753625928396615	3.745248090441917	4.675319143130303	3.71662880382628
ADCK5	2.7287411962013657	3.1577212295322736	2.7755204736957695	0.0	0.0	2.917267521325624
ADCY1	3.4137389403479936	3.704639609888507	3.5677157963123975	2.8905575901266944	2.5552885425521277	3.487769303864421
ADCY10	0.031592388764409784	0.1939672429205855	0.17319013017329093	0.12079317564532285	3.983212528392988	0.09124337953245658
ADCY2	0.3447103502037645	0.2955525942854953	0.5009498834906596	0.2893800479418017	0.19964659200932292	0.48120282757324423
ADCY3	5.655932797122384	4.2682622061223805	5.941474921276414	5.3485723701596415	5.333305651173758	5.579131864352622
ADCY4	5.199322915152316	3.7779772219092616	3.2232325465350495	3.3369203185210177	4.010609784030361	4.202652796671304
ADCY5	1.7492510640448036	2.280876161880099	3.123957486833014	1.888269821158779	2.743922062113303	2.694615024478166
ADCY6	2.7982890427541727	3.0384835917413944	3.481363530674829	3.6502360867642984	4.038163982499054	3.350033247012072
ADCY7	3.106165709528474	2.564651315731287	3.2011460850705484	3.600721714465007	3.439006037394521	3.332862576532763
ADCY8	0.1393830486243986	0.14101548695718685	0.0971974794545406	0.0	0.0	0.0
ADCY9	2.4153043731763337	2.04571554727047	2.748944197369721	2.9786953600584334	2.7023539028061005	2.4886229756799154
ADCYAP1	0.0	0.0	0.0	0.022466960502814316	0.0308132013116584	0.0
ADCYAP1R1	0.13968296929566587	0.0763825953262518	0.14125358739684044	0.11803991858218123	0.20342795959760276	0.20582663255882688
ADD1	5.462903022358223	5.983561417181946	0.0	6.208843015528512	0.0	5.637752236781072
ADD2	0.10294509668513903	0.08425887938867839	0.20883810047971943	0.12492917683747554	0.12388321337269172	0.15601599004173414
ADD3	3.255479583537266	3.3989823687601493	4.79280851085399	4.462536626939024	4.514949126235489	4.276146743605155
ADGB	0.02226240809789004	0.084760945472469	0.006976367378558747	0.0	0.0	0.024406068081818832
ADH1A	0.0	0.0	0.0	0.0	0.0	0.0
ADH1B	0.10353214983164113	0.24668656588038754	4.358283722852819	0.17792416873441802	2.1449991475842802	1.7666884409793475
ADH1C	0.08701916977051888	0.42288206742238194	4.358283722852819	0.12770603990182514	1.3497502468815241	1.7358210831401586
ADH4	0.02123693623022291	0.12016147081153437	0.11661614170156247	0.0	0.10089195783824312	0.06175850502644466
ADH5	4.511765301997225	5.67330766202024	5.831879774010799	5.362715343446834	5.4733907978451635	5.811774129056613
ADH6	0.11246861582522395	0.0	0.0	0.0	0.0	0.0
ADH7	0.0	0.0	0.0	0.0	0.0	0.0
ADHFE1	2.839203788096944	2.1485957553062724	2.4467379301925978	1.9361008031550457	2.1540192929605997	2.3311806610912424
ADI1	5.91676802030139	6.856973244119129	6.414064479180676	6.326720693364935	5.844847594994928	6.544976793175728
ADIG	0.0	0.0	0.0	0.0	0.0	0.0
ADIPOQ	0.0	0.002017265618540489	0.008114485316705987	0.0	0.00348193752165074	0.005046971157966505
ADIPOR1	4.334267921287772	5.072401685587834	5.558625813952016	5.420037681134688	5.399239466372187	5.301207169752481
ADIPOR2	2.752401789198338	3.434183842487553	3.7959954672038516	3.9681829340868124	3.9005480518567714	3.912573225674848
ADK	3.6241008946281146	3.707359132080883	3.6790859436071166	4.131227283560509	4.30149985315868	3.8271076615707353
ADM	5.048122816622143	5.949102993633596	3.287150149856824	7.271472365706135	7.076612536792353	5.037408580380578
ADM2	0.25439812311151755	0.2834607472192715	0.5083191151121653	0.16464213013530885	0.35263198711518107	0.13259697774877013
ADNP	2.2879154967120936	2.2935294014661167	3.977362360861208	3.3550909914057443	3.804342730021802	3.649420021000014
ADNP2	1.070602281441725	1.0894778119498587	1.6528765148096225	1.5646708242644016	2.0243586895958394	1.7150059610017534
ADO	2.194777337592095	2.1524690087019933	2.839223947886792	2.612909179612078	2.5404563427256273	2.788265994424328
ADORA1	1.3926581333727506	3.084814339241242	1.1295797694027427	1.6530967147628701	2.042791400766356	1.746278364941305
ADORA2A	0.9548983132029132	1.7205980557442888	1.6086200243604925	1.5880273743463935	1.6580560632711807	1.0934046758145097
ADORA2B	0.9672047666994346	1.7029456104133107	1.908274918479059	1.4744360432522654	1.2736173372859874	1.5376936543449724
ADORA3	2.4742543158326424	3.56664469895789	1.830279666398332	3.120011798519211	2.71820378420049	2.538863416206591
ADPGK	3.892779578310282	4.409838950674097	4.364747506022288	4.817428838697268	4.441390519433066	5.211323757041606
ADPRH	2.318050695596954	1.9750651759962354	2.2740618322913333	2.4001143489768326	2.3768321258570504	2.2887188218048515
ADPRHL1	1.265598920087453	1.3645444185279374	1.7466696334270202	1.3849560431289003	1.6045742809686838	2.5828690748110303
ADPRHL2	4.323442129950917	4.63700735518893	4.331748204387661	5.131980394476159	4.361571870060893	4.566930808471126
ADRA1A	0.03749552446765134	0.10524480208884816	0.11643609114053384	0.018612953690678113	0.01684087105957188	0.10988418105808356
ADRA1B	0.2385557653483736	0.46033891961462586	0.5346164550600826	0.4473411520649663	0.8701831998653274	0.8766210624160706
ADRA1D	0.04557283542897269	0.08755028289273085	0.38567620548915094	0.29538449507200426	0.15385850408509297	0.4019373206309363
ADRA2A	3.767538276311289	5.074886439760871	5.458126044831281	3.841560573918448	5.597960164724217	4.573429062778085
ADRA2B	0.07261938396898814	0.30018113829520804	0.29422372340175224	0.33910431089922116	0.32181267466722085	0.2494441274617398
ADRA2C	6.651153609318085	6.668147497107269	6.27467353476374	6.872964159712023	6.60301946952454	7.96816565040267
ADRB1	0.4295870430646291	0.3927372546428539	0.22375615389745604	0.45081693018968944	0.5425958361487977	0.4183227399558284
ADRB2	0.37935590764391397	0.41735945077589304	0.4779363159944899	0.6478422114344815	0.5970782124871021	0.8084064695241125
ADRB3	0.5065207013569648	0.3001659063048144	0.22974418060674792	0.8625965958117942	0.36519195778795166	0.4371776592646081
ADRBK1	5.103300399150165	5.200060936876107	5.211639146605146	5.064606975297392	5.765301350345881	5.429354849591605
ADRBK2	1.1443335744289374	0.9117843714995745	0.7692741140328689	1.4589646344898253	1.3190745092144989	0.9394928968455183
ADRM1	6.372280029855617	6.842388060438186	6.146300858174061	6.014509285311817	5.86910150028038	6.243967961430483
ADSL	5.6173337503785055	5.5816947051018095	5.671134825853482	5.883513294355944	5.788516063921632	6.172079419602738
ADSS	2.9985331156777906	3.122152526036522	3.984844510747831	3.7309116243181	4.251196446988197	4.395474155802517
ADSSL1	1.1181138288285115	3.183632602762983	2.194402291938575	4.944905285795234	4.810551070567278	2.1047257994790547
ADTRP	0.0	0.0	0.0	0.06189782806518802	0.09370687199534858	0.0
AEBP1	6.921257791960912	6.231011842716305	6.036272536821781	7.837918019729279	5.805576219635024	6.767853393466635
AEBP2	1.3429529107680065	1.3991875035279104	1.9625120065395025	1.93414280555521	2.3877898814592267	2.2115854184408468
AEN	1.9447460236320033	2.2257715806896847	2.4992744348029143	2.8928300824364612	2.337371426607504	2.25999854870185
AES	9.044847622650094	9.794095773497215	8.360811976344657	8.89593572178145	8.354945763325706	8.620989546333627
AFAP1	1.9194621294706538	2.6647445042203377	2.532955244960996	3.207447795894192	3.854953135209474	2.672092635107331
AFAP1-AS1	0.0	0.0	0.0	0.0	0.0	0.0
AFAP1L1	1.4696411660935116	1.5944100059573076	2.1972080418293536	1.6826317230664785	3.092046716165431	1.7875912692512803
AFAP1L2	2.7916598976780045	4.17090249685621	4.89500202855362	4.653507206189286	4.6256796236285025	5.1816154354869
AFF1	2.9942049730715983	3.0404278185566924	3.6555006704226845	3.9233964240912136	4.1500803232582735	3.4716166926175416
AFF2	0.022483721150397498	0.04698479578751249	0.06879942661133648	0.010959366147672034	0.04952510560987367	0.07469490609070507
AFF3	0.7348487624684387	0.8022709859332138	1.3119564294685482	1.3588463306050986	1.3803027820457268	1.1344772500508018
AFF4	2.151274348425792	2.2326668959050466	2.782783868450789	3.4948763799455143	3.6078392363798875	3.633210313463199
AFG3L1P	1.6358611676511385	2.138132926089979	2.577977401045493	0.0	2.6497350081214077	2.6153291867405564
AFG3L2	3.690763479556711	4.080060680196801	4.4292477119761395	3.9987280644662704	4.252937863232529	4.290247447587192
AFM	0.0	0.0	0.0	0.0	0.0	0.0
AFMID	3.316231200613052	3.648223823147424	2.834581784035037	3.0810890431070743	3.1445212057841574	2.673599387622785
AFP	0.2649591192528388	0.04786248761389429	0.0	0.0	0.06607444474713149	0.012194575476877358
AFTPH	2.225512479854011	2.383778930574169	3.339114575331511	2.8354592656895856	3.218164287661441	3.8532272024606504
AGA	3.259587359476835	3.2121459616844277	3.237075701395357	3.9909639339221763	3.701903865279794	3.792407693546324
AGAP1	0.7692783462634702	1.2175595511599047	1.6989074284307202	1.3388180178646556	1.488946827375367	1.3929273477352888
AGAP11	5.42211523858581	4.360638179978946	5.051380803112402	4.735034697974147	4.3855207714148845	5.589272120122279
AGAP2	1.2351327063472313	1.0896879666463484	0.0	1.3808125506631226	1.7128466621172367	1.668391476895822
AGAP3	4.747290715434908	5.273568106261213	4.905861105917691	5.8071024283316035	4.680678797651924	5.043125739043447
AGAP4	1.102093707192397	2.2088917750261534	2.3660228020984624	2.439849164234707	2.019918924994554	2.4696255385012336
AGAP5	1.3739655275880387	2.015800834606435	2.3538003462567842	2.309979401760193	2.5624402659749843	2.255425197399219
AGAP6	1.613762654217348	3.460939102859615	3.7169031232154692	3.4875377997520967	3.1779146039159865	3.5024324474003494
AGAP7	0.9750013232564533	2.2505978230482335	2.337976489355214	3.1933917048157907	3.320424022897089	2.614111443229409
AGAP8	0.7697818930791063	2.2505978230482335	2.337976489355214	3.1933917048157907	3.320424022897089	2.614111443229409
AGAP9	0.7055692460424913	1.7193455565559634	2.556834024549541	2.5538986486346595	2.671460959973583	1.9920650361137526
AGBL1	0.0	0.0	0.0	0.0	0.0	0.0
AGBL2	0.29636342722873615	0.8880102466855684	0.4569511998004711	0.4949388284927944	0.30287583986498184	0.5990949443823124
AGBL3	2.0915982919095306	0.06596749938209762	1.0046811561179083	0.867311362166591	1.2665107160048197	0.6974820490093204
AGBL4	0.040382015481997206	0.07767164131061502	0.012775234052506957	0.023849627341564268	0.04344740085399913	0.0237525616401403
AGBL5	0.0	0.0	3.6271165186392786	0.0	0.0	0.0
AGER	0.0	0.0	0.0	0.0	0.0	0.0
AGFG1	2.1470917440029065	2.1104935411043435	2.6498453523060106	2.79157030281434	3.5595897026772487	2.718490955965119
AGFG2	2.8647289416776958	4.28970169572107	4.019479533703628	2.6689292215096656	3.2224181835178736	3.1514156166301626
AGGF1	2.012318370123294	1.9217295626677136	2.670348630201647	2.4710053232764437	2.52488611858946	2.4154504116390356
AGK	1.9741474800655254	2.9165072177835025	3.50988582438094	3.049440835223386	3.235144963530974	3.0318644899010336
AGL	1.370962146492588	0.9592471298225642	1.4743062402884017	1.2183410089254776	1.6792210949038266	1.5872257557446854
