	GSM3119483	GSM3119484	GSM3119485	GSM3119486	GSM3119487	GSM3119488	GSM5393469	GSM5393470	GSM5393471	GSM5393472	GSM5393473	GSM5393474
CAST	3.956837281278248	4.054709582700635	4.399799999109966	5.452285725416468	5.348158044296217	4.766960824267833	11.6697496446201	11.3501022220008	11.452552896552	11.4016626470054	11.9088969609139	11.5287134290559
CASZ1	1.4601082150853513	2.136260303193961	2.3032927059985755	1.7343172621978016	2.548041987467051	2.4639938062556817	7.86231233721784	7.57709501141488	6.09556127124989	7.20571067330745	2.98710739767197	7.8238675271777
CAT	5.404480821425266	5.390636734962208	5.881172707612145	5.726239961406567	6.282406443224535	5.318114343609773	10.9675523702126	10.3655687931534	10.3424701558595	10.1540325876631	9.72505409828667	10.2984916487124
CATSPER1	3.062922986597036	1.2656709249307745	0.7977567600351914	1.1823299893948496	1.5846595029466894	1.2166162765390724	5.72252893113484	6.45387750979394	5.97012809856895	6.31187587263778	5.78857633895381	6.41005392253934
CATSPER2	1.9425370252811864	1.6778509755191475	3.067829709897381	0.0	0.0	1.1212409080780057	4.37705854766086	4.14013040938667	4.78521011331983	5.88018420511098	4.84374807575264	6.61924275026274
CATSPER2P1	1.9425370252811864	1.1873813722328026	3.067829709897381	0.0	0.0	0.0	4.77463322614799	5.27206101793658	4.01657234982718	4.8587718420153	5.28941203103481	4.7833861333114
CATSPER3	2.731645959594601	1.075293017787612	2.318030443367632	2.402315611316772	2.61516201397939	1.3472347675084493	3.09337092619119	3.62992090338304	2.74293748242366	3.49473524316921	4.36678909768645	4.13640950098339
CATSPER4	0.0	0.0	0.0867205959084319	0.0	0.0254491352945941	0.0	0.957439223542008	0.907177105483059	0.0	0.0	1.10755695246591	0.0
CATSPERB	2.24705859755066	3.746796450438557	5.910087429595377	4.35537576519781	4.735170125420377	4.407957713155643	8.12820354161064	6.99919951020643	7.63229066971195	8.19622951156261	4.78453028443211	8.48002381370416
CATSPERD	0.0643604352010141	0.0750207686961478	0.0	0.0	0.0	0.0286712687610725	0.957439223542008	1.45982229981518	0.0	1.51990756854094	1.10755695246591	1.07435283090471
CATSPERG	1.0520402158678122	1.1684494922339246	1.7934256558470112	1.9474192973811255	0.9979607526970456	1.2712882130987757	6.02339914587712	5.06129142214668	4.098782192591	5.51807689766056	3.77640397382505	5.89739034891674
CAV1	4.870685282864557	5.5844574690711495	5.484173585737976	5.939710843213653	5.289528339428374	6.0716768737518585	11.9022912003018	10.9786089443987	11.5584888079992	11.8767985383914	11.619088566142	10.4992047358353
CAV2	3.6203166129827062	3.788623074157991	3.659810416621323	4.422623229210354	3.7370810051531	4.063994686345762	10.7496836722512	9.93098099851007	10.0958049947462	10.4298066945208	11.3316832391397	10.5254183173105
CAV3	0.0	0.0	0.0	0.0	0.0	0.0	0.957439223542008	0.0	0.0	0.0	0.0	0.0
CBFA2T2	0.9864997697636608	1.6348302133898942	2.1377461384238767	2.0092790851936564	2.37064137930674	1.9838454825939813	9.14255170974902	8.90110208057754	9.2555981605151	8.95675788577712	9.09598375809998	8.90296524470208
CBFA2T3	0.7672327323166996	1.0994433381135318	0.9398125653215	0.9615255402512676	0.988100038277076	0.8683343444123326	5.55922081028566	5.94018309436246	4.92697919437363	4.8115757353546	4.36678909768645	5.42692003371003
CBFB	2.6346420544097	2.752138420721518	3.4585867389244305	3.7537970539113408	3.878156389657815	3.748171376759286	9.35872721089129	9.17896644425628	9.39227596256686	9.45024172348505	9.00811478664754	9.16716317834472
CBL	0.8005110573837907	1.3008324483280829	1.3513626045273863	1.5089458002338385	2.1700211779058587	1.495787246602753	9.60717910929576	8.89049675656975	10.4154657245607	9.23906322021255	10.0576258689194	9.00274432353836
CBLB	3.76627711895158	5.249160870013067	3.780331098818354	4.660124284792014	4.488212916270946	4.912247463552327	11.7425389071365	11.3291483310803	12.1318968326133	11.3515001727469	12.2149793346283	11.7200820173069
CBLC	2.043505495340947	1.9550672490965308	1.4118871836575049	1.7263516918668045	1.7018905615418105	1.430799091390046	5.72252893113484	3.72848801317765	5.92577061853057	5.92522224880695	5.56047585584216	4.8401827789508
CBLL1	1.9658987723977184	1.99351858212452	2.43768317080843	2.4454194888789584	2.0931240566885845	2.135886143263705	8.67534101619079	8.56666629885246	8.63555228696962	8.632842826274	8.49243080103076	8.66432095126708
CBLN1	0.8313689663915924	1.88537912855803	2.665265415291098	1.4716244956579685	1.3758179289499832	0.1503933021488931	6.16268342679899	6.91798088198675	3.39101608485939	4.29845799495487	1.72666074592923	5.38935197459398
CBLN2	0.0554300210783869	0.0	0.0649416064197228	0.0	0.0226557195947838	0.0326907812779753	0.0	0.0	0.962773549420808	2.91399874908842	1.10755695246591	1.07435283090471
CBLN3	2.360361467008036	2.2522067244157946	3.0047386758300925	2.592301546729318	0.0	0.0	6.48437733514645	8.50543117809962	7.86739032220009	7.31127523439797	8.02056997049589	7.34379400698881
CBLN4	0.0486408927431212	0.1291003189652953	0.1334742258094374	0.057095178205165	0.1758541398273808	0.1205792763262991	2.25321483283842	2.42676444430612	0.0	0.0	0.0	2.11013994903199
CBR1	4.228710965244368	5.8733456736745495	5.739786009323542	4.966974882276749	4.887203552870699	5.074201417664241	8.33590898143915	8.53977104131694	8.58296419783901	8.60543198001229	8.47848558939676	8.51533119546943
CBR3	3.877557767109532	3.2195170489736475	3.272066499131641	2.6075410058243924	1.833825184842359	3.3098091925978057	5.00366435898846	4.06666642830611	5.05605509877972	4.49049682114516	4.59072710366537	4.66260995315661
CBR3-AS1	0.0	1.2358128225991585	1.5342907415848603	1.048647727565339	1.821665321421192	0.8767514912947919	6.7345514531984	5.09862804323025	7.12476012272465	6.29481665714192	7.14858989254386	5.27039536616577
CBR4	1.8661127440606815	1.7178990127108862	2.536642294871559	0.0	0.0	2.5847027922393315	8.16654198991195	7.90675031764503	8.02813043274261	7.91848613128058	7.98155227555737	7.83089122434735
CBS	3.1091114515013736	3.1130119880270826	2.3622566599198684	3.047266156468772	2.1908487063890174	2.681901231461478	7.1138626407004	5.85547165855257	7.05439712721039	7.17806684074592	6.9607442550069	7.32401779445163
CBWD1	3.926008909939744	3.6249197105001145	3.886140398866992	3.5826162144053546	4.377408372142464	3.5376315385586685	8.37736123464957	8.03265726221027	7.83777168322399	8.5272508937957	8.05856015959348	7.88588273923838
CBWD2	2.699713748934492	3.014574894443508	3.521251795369812	3.442506973108439	3.216059020380968	3.400899924113621	7.63510579335983	7.11304895144148	7.99631126718866	7.90168246522522	8.06479572408586	8.2213651583747
CBWD3	2.959130257808422	2.968238240484661	3.5499155536219558	3.5514914085474945	3.2331042406059014	3.152876200703431	5.9810023719427	4.94310842594233	5.92577061853057	5.80987587302455	6.37488500683706	5.60135248237604
CBWD5	2.959130257808422	2.968238240484661	3.5499155536219558	3.5514914085474945	3.2331042406059014	3.152876200703431	6.91428018212464	6.88630506313362	7.18245496739982	6.7969595085774	7.02611504660019	6.58641712960441
CBWD6	2.187796246008104	2.41562347512092	2.5576355510927384	2.4661781247224	2.422981070176879	2.51291456317395	6.46912054465226	3.9074635584699	6.51033003554388	4.8115757353546	5.93191541096248	5.42692003371003
CBX1	3.4332158635990444	3.990428498272456	4.7584311077623935	5.098465879310363	5.137302680063037	4.855655886014112	9.42348176126033	9.05385985069287	9.40848496763645	9.5124388563657	9.34429613706031	9.36641672288966
CBX2	0.8911150611211968	0.8925425737961312	0.902332951597298	0.9684896735091988	0.979783916617491	0.7867602761891934	5.43908125719099	5.3043790902058	5.62648932866516	5.03348268607978	4.19551035006333	5.81477758034403
CBX3	5.4388217871503945	5.239497334186933	5.489828697623089	5.602608311027565	5.485719844841823	5.695392564907453	10.8436283085156	10.4014928623995	10.8545987870785	10.7616494246207	11.3598484447976	10.6023435070171
CBX3P2	0.1747886149687218	0.1385877605890607	0.6183363983978548	0.1067054311124279	0.0	0.6230596255927894	2.92467386431012	3.52412246562331	3.10306559890351	2.50317491358933	3.18326912977685	3.45312181284737
CBX4	1.9015176244820964	3.5239131781807926	4.130700283699527	4.088574136955238	4.08707241212001	3.5909612413425998	8.81161674432988	9.65837815551318	8.55046592537717	8.75012796515842	8.8033385132198	9.81200256915143
CBX5	1.8656536034340117	2.0417861689107246	2.4837126087904604	2.008795216125052	2.1741698917580266	2.357506963679579	9.90519392502348	10.0369586473609	10.0266071682871	9.96746790714826	9.92166384214675	9.80844871262652
CBX6	2.9963091971595266	3.0690267117845416	3.1513652812701003	2.9722919518418807	2.501790699524218	2.9117701850422084	9.57190629661166	9.87559457410736	9.58643473654479	9.3023139806815	9.43854793022282	9.67625573996287
CBX7	2.5738277213403364	2.8027619093377782	3.6688679695806656	3.5074775295169296	3.814786239198364	3.9580909791361782	8.46071715804412	9.01776908189797	8.14882169761899	8.68614992004101	8.47380706922603	9.01821061244564
CBX8	1.9995815577610845	3.112246404701535	3.326537348139952	2.721963179486338	2.9509946312386504	3.01948842959136	6.43811423109886	6.86479475648279	6.86770504100187	6.67040479084666	6.3546692218858	6.09702946885119
CBY1	5.248424777868343	5.057818480683239	5.38794493345126	4.991898201503036	5.008760263741273	5.2433644256936605	7.96920179374252	8.12149751810224	7.87324177414079	8.04630264039913	7.80656418356995	7.8791223440553
CBY3	0.0	0.0	0.3517312135600973	0.0	0.3717406167986369	1.1731850121780647	1.9356785405249	1.45982229981518	0.0	1.51990756854094	0.0	1.07435283090471
CC2D1A	4.466131128762188	4.05477903151962	3.386446778629987	3.2561833969061245	3.29888408553653	3.2227412022239865	8.92777731555577	9.10521151874338	9.19147328890319	9.06385303876958	8.99511352072201	8.93265108058871
CC2D1B	2.7596352318134336	4.310412835263556	3.5360280259733465	3.4791141266714503	3.9481709649825416	3.656610774823084	9.4702089183272	9.38755320866995	9.60237522979568	9.46175156527495	9.52249450175036	9.29456491667737
CC2D2A	2.8584505408189704	3.107880327392806	2.337108773230777	2.076052797515989	2.449751520513176	2.2954203500440555	7.64871226297057	7.79746191536337	7.02315830211397	7.23283475902503	6.6147624595653	7.61188642890261
CC2D2B	0.6803900756204705	0.1296534864368726	0.444688267201066	0.875102977543516	0.4380490101880107	0.4631034536170851	3.72728667806547	4.14013040938667	3.92939331294606	3.49473524316921	3.18326912977685	4.53079146412161
CCAR1	3.2234117374048195	3.0167744201622053	3.7338532315766098	4.2709400145221785	3.940514459174416	3.777766867447077	10.1157840214431	9.79401328691158	9.85241850279887	10.109604132729	10.4754488024504	9.8013146281268
CCBE1	0.024904015470437	0.1002613012940797	0.6222031992901359	0.2066057184254989	0.4297691294470079	0.7604858243826486	6.04413928432441	5.3043790902058	5.24842398041089	5.6036866432385	3.64939065030732	2.93256456353744
CCDC102A	1.6126025599488576	2.402782196949014	2.683146216651395	2.295105853936872	1.863208991623453	2.4042682620409885	6.78471028104336	7.32479059673772	7.07485344137059	6.89077237873717	6.0870099833459	6.04964944053125
CCDC102B	0.5035237817236478	0.9792132129149644	0.8634786171918635	1.0874288950853033	1.0119535645807276	1.0674803971871467	4.37705854766086	4.57044364608991	4.17655890948193	5.03348268607978	5.66267810226592	5.63384381042738
CCDC103	1.9778513923373824	1.9169428175766792	1.519536872497666	0.0	1.459914184989832	1.5103745975520655	0.0	0.0	0.962773549420808	0.0	0.0	0.0
CCDC105	0.0	0.0	0.0	0.0	0.0	0.0	0.957439223542008	0.0	0.0	0.0	0.0	0.0
CCDC106	4.311815510565499	5.7432268095717065	3.1725979216202265	5.4672990467157385	4.080742926490008	3.2796570065336845	7.48390884799228	8.06602772357012	7.78287580558686	7.80859966060106	8.07718657749278	7.85864898134664
CCDC107	5.690866819972138	5.694016545422019	3.6181564149347767	4.903857750419461	3.875278767217876	4.279122094442196	7.69534905678534	7.66683486133814	8.08470313155059	8.01539438184557	8.24033323374732	7.75906634469673
CCDC110	0.1132218770356475	0.1626573442457393	0.0	0.0758510499913328	0.0468543598648113	0.0918371078658221	1.52793113248798	1.85842555506275	1.53511066935104	2.72316103421608	0.0	2.93256456353744
CCDC112	1.2469127142120142	1.3677736220500314	2.970076892581946	1.5082613003430565	1.3407559445998751	1.7376132188586997	6.46912054465226	6.64265942781261	6.17350721162468	7.14036462833676	7.46377183377623	6.53573434019821
CCDC113	0.6723022267416819	0.7337066189157917	1.0469659433585874	0.7763971307704651	1.209727841492827	0.7229669461393798	6.64234496070566	6.16802348675723	5.70732816830604	6.5170354519824	6.87817662404121	5.72714528586985
CCDC114	2.7708966872911813	2.239269714826575	1.2357086814402225	2.7917244858724946	1.1524949685940455	0.0	5.50040124110007	7.19290249796104	4.25035624510711	6.34540082228115	6.94730698272096	7.78099174105519
CCDC115	3.7525666376806175	4.717188360059584	4.645177093550567	4.38308907217279	4.345623464175128	4.885486511524945	8.75926823814496	9.06097091310303	8.82860454908679	8.73123068198172	8.89717819928131	8.99338433290269
CCDC116	0.5285113095101015	0.696255611788159	0.3075754103005684	0.3295518911192028	4.823173593809009	4.925857040309725	3.38108958168133	4.40146426283356	3.39101608485939	3.90765508791664	3.18326912977685	4.22438268000409
CCDC117	0.0	2.470620157665681	3.100415929826647	2.893218516618788	3.0731415615295137	2.970930939504697	9.20374570212527	8.66016235918006	9.17024131841676	9.0255878145528	8.82920945809717	9.11920098376812
CCDC12	6.251249477638039	6.381719438013402	5.901006845221514	5.820278543237826	5.751503890686541	6.234924701382897	8.26700374243734	8.70926524877571	8.44440829177833	8.48275073553776	8.61647058679563	8.38300847879578
CCDC120	1.3758290473013826	1.6653290945718062	2.0177758499950005	1.6807069241453698	2.3257634464950625	1.7429116545048506	8.52852161006874	7.54364240944358	7.98013458651894	8.19622951156261	7.85053745826613	7.55363969206823
CCDC121	0.0	0.0	0.0	0.0	0.0	0.0	5.50040124110007	5.02296280837932	5.21194768197641	5.26132527213949	4.90063071083208	5.31114717552297
CCDC122	0.8601205662437846	0.8246815128466584	1.030293697477991	1.5515012522300753	1.2306703069167677	1.2595014919903875	5.696562604741	4.81437324892208	5.4181341259376	5.80987587302455	6.49056921545468	5.84284409196316
CCDC124	6.395921372669007	6.807161691031904	6.412022725615054	6.089593485560426	6.009909215731972	6.3676593661545215	9.31672816286294	9.8053492454551	9.83153229583281	9.61221176239206	9.46236058713846	9.41396377519554
CCDC125	1.568173204637286	2.170489145188496	2.030791594358816	1.653046255242035	2.056729177724858	1.6912438100755265	7.67554617043393	7.43836241238186	7.53966595290797	7.42540054334285	7.54630427784434	7.42957807789131
CCDC126	1.0347157817274235	1.0703687178150272	1.3814439706901762	1.5341711952574222	1.5499007718347444	1.7667944328068872	6.25453364049949	6.62996430065059	6.58353910216858	6.37816438773977	6.2270379808445	6.58641712960441
CCDC127	2.961662219413393	3.7129258788447377	3.8057980326471306	3.4205349509844325	3.418311404529686	3.5429637451029974	8.31898874142696	7.97359122335426	8.2422164006815	8.4865119597528	8.79210735226945	8.38777923158818
CCDC13	1.809266256821088	5.957176351505722	0.9939735563621784	6.656450606305339	5.942577841780001	6.542614035735482	3.38108958168133	3.0005371593483	3.73743724184233	3.36997364725383	3.51010618375878	3.45312181284737
CCDC130	4.855621005750489	5.619415945287875	4.811373408972884	4.391128427043847	4.5361337386457565	4.879754770037015	9.34625537475113	9.6999686974281	9.5152485247918	9.5216330545574	9.20727079946977	9.28180675108178
CCDC134	2.092244655359649	2.157085761181905	1.769462859447395	1.5975979144584769	1.3452714613221053	1.4199810704481497	5.34191893819149	4.94310842594233	5.97012809856895	5.48837293152572	5.81840613685317	6.04964944053125
CCDC136	1.364174585802253	0.843687237253944	1.1522288575533686	0.661501529779344	0.9331813202572936	1.0270478629755762	4.6717667058193	4.14013040938667	4.01657234982718	3.60956120558842	4.28369003870105	3.83484537966523
CCDC137	3.680515653175625	3.4388317652030818	4.159645330482917	3.5365751607997558	3.812375000565949	3.888285409730588	8.48367454735331	8.70926524877571	8.80430869886146	8.64298909684509	8.65830702065039	8.47554900982337
CCDC138	0.1100973994673009	0.3718353875063775	0.6276059043461497	0.2756292990828085	0.6646958155836608	1.1672872686375435	5.37503879910106	5.42686436146167	5.05605509877972	4.8587718420153	4.90063071083208	4.59820571079091
CCDC14	1.8782898191898487	2.060870557462183	3.2145895643393643	3.138599883177861	3.311245883610964	3.2272928590630645	9.19912952997743	8.85001765039901	8.95261538263524	9.24129107743223	8.88313267961841	8.58345487146184
